player_api_id,potential,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,id
409005,73,2,1,68,42,60,61,44,69,57,59,51,69,80,80,83,63,78,57,68,69,63,41,76,65,57,47,35,66,69,72,13,9,15,8,9,1
274623,79,2,2,71,66,60,75,64,75,71,66,74,76,75,78,67,76,70,80,66,91,75,78,85,81,79,74,60,66,77,68,6,10,15,7,16,1
586478,70,1,1,59,62,44,60,52,66,50,46,56,67,70,68,68,51,65,65,46,43,40,44,39,22,49,51,58,31,33,42,13,6,16,6,13,1
70812,79,1,2,50,33,77,74,55,56,48,28,68,68,68,67,68,77,62,63,69,72,78,39,78,74,35,59,63,82,84,85,12,15,14,9,10,1
207523,73,2,1,72,52,58,66,40,71,56,37,54,70,74,77,75,69,69,68,60,72,55,59,58,67,67,52,49,65,65,61,9,10,15,11,7,1
127894,69,1,1,47,39,66,58,42,40,37,35,55,53,47,52,46,63,48,55,52,58,91,36,83,62,40,33,46,69,75,65,13,9,9,14,8,1
75350,72,1,1,58,20,59,57,31,45,17,22,45,56,70,74,64,59,68,31,73,76,75,29,69,60,25,49,36,60,63,62,12,14,14,5,7,1
183158,67,1,1,53,44,59,74,38,47,39,55,68,59,32,34,37,64,31,62,49,70,88,43,70,69,56,62,45,57,71,58,8,14,10,11,11,1
30994,74,1,1,53,52,73,77,58,55,32,51,69,70,43,34,39,72,54,74,50,66,90,50,74,80,50,62,63,70,75,72,12,10,11,16,16,1
24101,67,1,1,62,70,83,57,69,64,67,46,18,68,33,49,75,73,70,72,90,54,81,40,53,36,72,67,87,16,27,26,5,15,11,14,11,1
26894,65,0,1,58,38,71,62,33,28,41,56,61,51,38,34,22,60,38,63,54,56,82,54,70,62,38,51,64,59,65,63,8,12,12,14,12,1
27461,76,1,2,62,47,83,63,62,53,48,39,70,61,63,64,50,76,55,71,66,72,85,53,72,79,50,59,42,76,80,74,8,8,12,11,10,1
80291,68,2,1,71,53,54,68,56,65,62,66,62,67,78,75,75,68,90,77,69,64,74,67,73,65,64,65,49,65,68,71,12,9,9,16,16,1
41725,71,1,1,46,20,62,57,21,33,28,44,64,49,52,54,49,66,62,45,79,49,82,27,71,73,22,44,38,62,66,74,10,12,11,12,15,1
25018,71,1,1,25,25,25,37,25,25,25,25,36,31,37,39,40,73,31,43,43,24,63,25,20,25,25,25,30,25,25,25,75,67,72,71,72,1
260708,71,1,1,60,32,48,70,39,60,51,39,66,67,74,73,75,66,72,63,76,67,59,45,60,58,58,54,62,53,67,55,12,14,9,14,8,1
38241,79,1,1,74,67,52,66,60,82,74,67,62,76,84,82,81,64,85,81,75,67,56,64,76,41,70,71,58,33,47,34,14,15,12,10,9,1
96848,66,1,1,70,39,50,66,34,67,57,61,63,65,74,78,72,66,71,59,77,77,65,45,74,66,59,58,43,65,64,63,8,11,13,8,9,1
164106,68,1,1,58,65,48,67,60,67,49,50,62,65,71,70,69,68,73,67,44,66,45,62,50,43,60,65,65,53,41,45,11,14,9,5,12,1
361790,79,2,0,66,65,46,53,55,76,59,65,46,74,83,85,75,72,71,69,48,68,58,68,60,18,71,62,48,23,27,25,7,6,11,14,12,1
361723,73,1,1,75,52,60,67,45,73,57,73,58,74,76,80,75,69,73,74,57,81,58,73,72,67,71,59,40,70,75,72,7,9,12,14,14,1
186675,66,0,1,50,40,63,70,47,56,60,50,66,64,48,48,57,65,58,70,75,57,77,65,77,70,50,57,61,58,63,66,7,8,13,14,13,1
191989,72,1,1,48,70,71,49,70,69,68,63,45,65,66,66,69,59,66,75,70,50,79,65,38,25,72,60,67,25,25,22,9,5,15,8,11,1
40958,74,2,2,60,72,77,63,77,71,62,54,50,75,70,72,76,75,66,77,86,78,72,62,72,33,83,68,73,27,30,29,12,8,11,16,14,1
25913,61,1,0,38,39,67,48,37,47,43,58,46,54,38,32,35,44,46,52,56,33,78,42,73,58,32,43,46,55,61,59,14,11,6,13,7,1
470546,67,1,1,51,35,59,73,46,59,48,42,72,65,63,67,79,67,67,74,57,76,68,47,79,68,67,57,52,60,64,62,12,6,8,8,14,1
102716,71,1,1,57,73,71,65,76,67,51,49,44,69,68,76,76,74,66,75,74,65,66,61,69,25,74,69,80,29,32,31,14,8,13,12,6,1
145058,69,1,1,58,38,58,65,38,54,46,38,61,61,65,76,74,61,76,50,75,72,73,45,69,59,59,49,48,66,63,65,5,5,6,10,7,1
184114,76,2,0,70,71,63,67,65,79,76,73,57,75,86,84,83,76,77,72,67,73,50,66,30,31,74,66,73,27,25,21,7,14,11,6,14,1
40466,67,1,1,45,38,66,64,44,54,38,44,61,62,58,57,60,73,59,64,67,80,71,48,70,76,54,58,43,64,63,56,12,15,5,12,12,1
46784,62,2,1,63,45,36,67,58,64,69,76,74,69,61,58,66,56,60,65,56,70,60,69,55,55,59,74,69,51,50,40,5,5,9,6,9,1
114582,56,1,1,29,44,42,29,45,48,53,47,37,45,73,79,78,77,51,42,53,48,41,46,54,15,55,38,50,14,10,10,12,9,15,10,15,1
40963,78,1,1,13,10,12,35,19,39,10,11,39,36,64,63,69,80,60,23,81,42,62,11,40,23,19,62,16,12,14,13,81,76,71,75,82,1
41418,66,1,1,58,29,53,55,30,49,49,34,53,49,69,69,59,71,53,53,49,64,58,39,70,63,45,51,39,59,56,60,15,5,6,12,13,1
343797,70,1,1,69,58,49,69,59,68,53,39,52,69,77,77,81,66,79,66,63,58,43,57,41,27,68,65,56,29,31,36,7,11,7,9,8,1
277845,69,1,1,11,10,10,38,15,11,15,12,37,21,61,56,51,48,43,37,68,47,73,12,30,23,10,15,25,10,16,10,57,52,53,49,62,1
129817,68,1,2,45,39,59,71,34,62,58,59,56,66,66,66,61,75,72,54,64,73,70,44,82,67,61,59,67,68,73,60,9,11,9,10,11,1
290018,65,1,1,52,55,49,58,60,62,60,44,53,63,74,65,73,60,80,55,62,44,42,55,56,27,55,60,63,25,28,21,12,10,11,11,12,1
237534,72,2,1,71,31,57,66,32,63,37,30,56,65,70,75,69,61,73,55,63,61,68,40,63,65,52,62,44,70,62,68,16,6,8,15,10,1
34489,80,1,1,22,22,22,22,47.82044982,22,51.88830089,17,76,21,69,67,64.17766018,43,63.71857872,22,66.3956719,81,82,22,34,68,16,56.28378378,78,22,22,48.06851257,70,74,76,66,74,1
37532,69,0,1,40,35,45,72,44,53,58,49,66,72,72,65,70,76,72,67,80,75,77,53,74,75,47,58,50,52,68,67,15,15,16,7,10,1
39142,73,1,1,54,73,73,72,74,70,63,54,53,73,64,72,68,77,58,71,56,71,87,57,64,49,78,77,70,48,34,20,16,10,14,6,11,1
132701,64,1,1,30,61,61,47,54,60,38,30,32,58,80,78,74,50,61,74,61,59,72,59,30,36,54,58,66,13,16,13,15,11,15,11,6,1
41360,76,2,2,77,48,69,73,57,74,74,60,68,74,76,76,68,77,68,75,70,73,83,66,79,75,74,74,63,76,78,77,9,13,14,10,14,1
194036,66,1,0,44,68,68,63,57,58,52,47,52,65,73,76,66,57,59,70,85,72,63,64,53,40,68,54,61,36,33,39,15,13,12,11,11,1
24841,80,1,1,62,67,66,58,47.82044982,77,51.88830089,56,41,75,79,77,64.17766018,63,63.71857872,76,66.3956719,65,70,68,55,50,51,56.28378378,53,30,31,48.06851257,6,20,41,20,20,1
37856,70,1,1,48,63,60,46,47.82044982,61,51.88830089,49,37,60,71,76,64.17766018,61,63.71857872,64,66.3956719,70,73,58,33,45,54,56.28378378,47,25,26,48.06851257,5,25,37,25,25,1
94010,80,2,2,79,74,77,81,69,82,73,76,80,80,77,77,83,77,76,75,90,77,69,65,59,65,76,81,66,60,60,62,10,8,13,15,11,1
25802,64,1,1,43,10,51,57,26,47,26,17,56,51,56,56,53,53,73,37,60,58,65,53,60,58,25,47,28,61,55,54,11,14,13,6,10,1
26476,66,1,1,38,33,64,56,34,51,53,40,42,58,46,42,55,64,58,52,76,69,70,38,68,66,36,33,56,69,68,67,15,14,10,7,7,1
31241,71,2,1,70,65,57,66,46,68,33,32,60,67,89,88,68,61,65,62,65,74,72,50,60,60,73,55,52,72,72,70,12,14,12,9,8,1
73167,86,2,2,80,74,53,85,84,87,83,64,78,89,87,84,90,85,83,87,72,84,67,78,70,68,84,87,72,49,53,55,5,11,14,5,7,1
212896,72,1,1,64,66,61,65,59,74,53,37,59,69,94,90,74,55,67,71,82,93,67,67,72,22,59,46,57,12,14,20,6,15,12,15,12,1
177496,76,1,0,59,75,61,65,66,69,53,48,50,73,72,65,71,67,71,59,72,56,60,64,52,32,74,61,71,33,34,26,8,9,6,6,11,1
474131,76,2,2,56,75,84,70,70,66,52,39,58,75,67,69,75,68,64,74,80,77,76,72,81,30,75,65,74,25,28,20,6,10,8,12,9,1
37149,70,1,1,25,25,25,29,25,25,25,25,34,26,50,40,54,68,57,24,77,52,67,25,37,24,25,25,41,25,25,25,72,66,59,69,76,1
263144,68,1,1,53,48,45,51,34,51,46,28,42,44,71,86,74,63,71,57,63,82,51,49,51,41,20,39,50,62,67,63,15,6,7,6,11,1
97486,73,1,1,54,37,73,66,22,47,38,45,67,59,65,69,60,70,58,57,80,53,76,33,77,68,39,49,47,74,75,76,9,8,14,13,16,1
128037,76,2,1,48,24,76,66,70,65,52,30,60,71,65,64,61,68,58,68,69,69,76,62,80,80,38,48,70,78,80,78,8,14,15,12,10,1
173383,76,1,1,45,67,74,56,60,62,52,52,49,63,54,58,48,67,52,66,55,65,78,59,42,20,69,47,57,32,37,35,15,7,6,9,10,1
56654,72,2,1,64,65,50,66,69,68,69,58,53,74,79,76,79,67,79,71,65,78,62,69,63,36,67,53,63,25,30,24,13,14,12,11,14,1
26348,67,1,1,66,31,67,65,34,57,60,47,57,65,67,71,72,66,71,69,80,67,75,59,72,66,57,57,52,68,69,69,13,12,12,8,16,1
23953,63,0,1,55,30,76,58,37,51,49,35,55,59,32,32,48,67,46,49,62,52,82,34,79,73,54,58,23,61,66,63,11,9,10,7,8,1
38732,71,1,1,38,67,72,54,57,44,34,51,44,52,57,58,39,62,72,69,57,56,83,62,62,30,67,51,65,29,23,13,15,5,13,13,5,1
35561,76,1,0,47,85,85,65,82,56,70,40,32,75,54,40,60,75,62,75,75,30,69,56,47,20,86,77,80,17,19,16,13,10,10,13,14,1
113627,69,1,1,52,52,46,71,51,63,67,68,69,70,66,65,72,73,80,74,62,77,72,58,77,75,58,68,51,55,70,62,12,11,14,12,8,1
303206,72,1,2,62,49,52,68,53,66,52,57,71,69,76,75,76,68,73,71,73,62,58,61,68,61,47,72,67,57,62,60,10,10,8,10,11,1
36863,69,1,1,67,66,41,69,67,72,72,67,67,74,69,61,77,65,80,66,62,65,53,67,54,51,70,69,66,32,43,39,13,6,8,5,10,1
18501,70,0,1,44,38,66,60,41,41,33,40,52,45,45,64,56,56,55,33,73,66,79,23,72,64,22,55,41,70,77,78,14,11,7,13,11,1
88986,75,2,1,74,71,54,73,59,80,58,56,66,77,83,79,78,68,69,84,77,68,69,74,78,41,75,64,48,21,24,14,13,13,14,8,15,1
243781,74,1,2,58,62,70,79,36,60,47,50,63,77,62,64,61,64,58,71,72,78,70,56,85,67,49,63,45,58,73,67,15,8,11,14,14,1
21446,80,1,1,80,63,51,85,78,84,83,85,80,87,65,65,77,68,77,86,73,65,69,86,56,59,69,86,80,40,41,35,9,11,13,7,8,1
281558,80,1,1,75,61,56,68,61,83,73,62,64,78,88,92,85,70,69,74,62,74,59,63,45,21,71,68,68,14,19,23,8,11,7,8,6,1
69214,63,1,1,32,36,69,57,53,53,41,51,54,51,68,64,52,57,49,65,50,70,80,52,76,52,37,43,42,63,62,60,6,10,5,12,7,1
34567,69,2,1,48,39,65,66,38,65,58,41,63,66,49,60,59,66,32,65,33,68,96,55,70,70,41,62,47,64,66,63,10,15,15,11,7,1
103714,72,2,0,71,73,64,65,63,74,68,73,62,68,79,78,73,65,68,69,67,65,65,65,43,25,65,69,65,21,28,29,6,14,12,6,9,1
40520,70,1,0,69,53,59,62,57,76,69,61,59,72,81,78,80,67,77,72,76,65,62,64,74,55,64,66,55,57,58,59,10,16,16,11,9,1
435960,81,1,1,55,61,56,66,55,76,49,38,60,73,79,76,79,70,78,61,66,63,56,43,45,38,67,67,54,44,34,31,16,14,7,15,9,1
212867,81,2,2,72,81,65,75,73,83,79,70,53,78,85,86,78,79,77,82,65,74,56,86,53,29,80,69,71,17,19,23,11,13,13,6,10,1
30455,76,1,1,15,15,14,23,13,15,12,13,19,25,50,52,56,74,53,30,76,27,64,14,40,20,12,40,41,14,14,15,83,67,62,74,82,1
684002,73,1,1,35,23,69,53,29,45,30,28,33,52,53,65,47,53,54,42,74,57,79,20,76,69,32,29,39,71,73,71,11,7,12,11,13,1
351875,74,1,1,65,58,37,74,56,70,78,78,72,73,63,64,65,58,60,84,63,70,68,74,50,47,69,63,55,52,57,50,7,6,13,13,11,1
467024,78,1,1,19,14,19,21,12,19,14,19,45,24,49,39,38,63,50,24,70,44,60,12,32,15,11,40,23,20,17,16,73,65,66,64,75,1
574234,76,1,1,65,33,56,65,33,64,36,29,53,66,75,75,72,61,63,46,65,58,62,31,68,56,35,40,43,69,70,73,12,12,9,7,9,1
26138,78,2,2,62,45,78,75,51,65,42,48,77,74,62,64,65,75,60,55,80,75,76,59,76,82,50,67,64,80,80,80,12,7,11,12,13,1
37423,72,1,1,61,27,71,54,31,43,58,47,57,63,56,59,54,69,62,53,68,63,65,34,56,61,25,60,49,62,60,58,8,10,15,10,6,1
116645,74,1,1,67,33,69,72,41,64,72,55,61,68,76,76,72,73,66,69,59,77,69,58,73,65,62,60,36,74,72,77,13,8,11,10,9,1
115847,79,1,1,83,64,35,80,74,78,85,86,81,79,76,68,87,81,84,75,68,65,46,73,28,35,69,80,66,23,24,27,15,10,12,7,10,1
39158,70,1,1,60,44,58,66,50,56,59,45,59,66,67,70,64,65,69,63,66,77,69,44,84,63,48,55,50,54,65,68,5,7,11,15,9,1
179759,73,1,1,42,18,68,51,33,48,62,60,65,50,55,65,55,60,55,65,69,65,75,65,64,65,33,24,39,69,73,69,10,5,5,10,10,1
94886,80,1,1,71,35,81,75,49,44,74,74,77,69,48,65,41,80,45,77,59,50,84,59,77,81,41,63,64,79,83,82,11,12,6,11,8,1
129278,71,1,1,57,38,66,57,33,49,31,38,56,53,69,70,46,64,58,59,77,55,78,44,67,65,38,51,45,66,71,66,8,12,11,11,11,1
78462,63,1,1,60,60,53,63,56,65,42,53,48,61,73,78,71,61,71,63,66,43,53,61,38,43,58,54,54,26,31,27,15,7,6,13,6,1
185974,70,1,1,52,49,57,67,43,66,50,46,61,65,71,74,67,66,59,69,66,77,78,53,64,63,59,59,51,59,67,63,14,15,7,11,14,1
25655,71,1,1,64,61,70,75,60,73,67,59,69,74,70,74,67,72,69,73,69,73,76,71,82,50,63,75,75,50,69,51,7,16,13,14,10,1
176201,73,1,1,39,49,52,75,47,70,55,46,74,74,78,75,84,74,82,49,74,77,46,44,75,69,46,69,41,51,66,60,11,15,8,7,9,1
239599,68,1,1,52,33,69,63,52,61,54,48,61,65,64,69,61,63,59,61,62,72,67,54,59,59,59,61,57,47,59,43,7,8,14,15,13,1
39393,69,2,0,71,49,55,77,70,73,63,73,75,75,60,61,69,67,64,67,60,41,74,69,60,60,65,74,62,37,63,67,5,9,9,10,13,1
8930,65,1,1,63,34,66,62,53,56,43,47,61,62,54,57,55,66,58,65,61,67,68,51,69,71,51,56,61,64,66,65,5,10,6,9,15,1
280348,68,1,1,19,17,15,24,16,14,9,16,17,18,42,43,39,55,48,22,50,57,77,16,18,18,12,13,26,13,15,17,67,60,68,64,74,1
558380,70,1,1,58,43,55,54,31,52,48,31,32,57,75,72,67,43,74,35,69,74,59,36,59,62,31,45,39,64,63,62,11,13,15,15,8,1
13481,62,1,1,62,30,52,69,39,44,47,32,66,53,71,77,71,62,69,39,87,75,71,38,62,57,33,53,69,58,65,64,10,11,10,8,16,1
32975,60,1,1,57,22,62,74,38,64,49,62,66,68,63,64,66,64,67,62,72,64,71,46,68,34,26,67,56,56,54,56,15,9,6,10,14,1
33793,66,1,1,43,36,69,54,44,58,68,58,64,55,34,32,55,63,36,65,49,64,77,47,72,73,35,55,52,65,70,61,14,5,8,9,8,1
37550,75,1,1,53,76,79,64,78,61,52,67,50,68,53,67,34,71,32,87,44,68,93,76,82,32,73,58,72,12,42,22,14,7,13,14,15,1
154979,71,1,0,54,65,73,60,63,67,81,77,52,65,75,74,72,67,72,53,60,63,60,68,48,25,69,58,59,22,19,18,13,7,11,8,15,1
470807,75,1,1,42,28,68,60,36,51,28,31,45,55,63,66,45,64,50,74,67,70,77,65,67,72,31,33,46,70,75,65,12,10,12,13,14,1
42388,71,2,2,58,28,70,58,29,60,37,35,54,60,60,64,56,68,66,71,83,65,83,36,70,72,42,51,38,73,72,70,10,13,15,12,15,1
22126,70,1,1,54,46,66,56,47.82044982,52,51.88830089,50,60,58,52,50,64.17766018,61,63.71857872,50,66.3956719,64,79,53,81,53,68,56.28378378,64,67,67,48.06851257,5,20,60,20,20,1
179396,66,1,1,48,41,52,58,32,54,37,42,50,58,72,70,69,53,72,49,59,61,66,31,59,52,35,42,40,55,59,59,11,12,8,8,5,1
317567,66,1,2,62,58,53,65,51,63,61,67,59,64,78,79,72,73,71,72,70,78,65,57,66,61,62,59,72,51,64,53,7,16,16,7,15,1
40933,62,1,1,60,29,52,63,47,58,53,36,58,61,67,61,68,67,71,53,66,67,58,48,64,64,50,62,45,61,61,64,8,5,11,13,14,1
25930,68,2,1,71,58,48,78,67,69,81,76,76,75,47,41,56,70,68,71,46,40,63,70,50,51,64,76,66,42,46,39,10,9,5,8,13,1
26295,85,1,1,13,10,10,27,11,10,11,10,31,34,65,63,55,84,54,23,74,41,43,14,31,27,10,30,40,12,10,18,87,82,68,81,88,1
183462,82,2,1,84,28,63,74,28,69,78,38,68,79,77,78,78,78,67,74,82,79,69,39,76,80,46,64,23,75,78,82,14,9,7,9,15,1
22131,66,1,1,75,58,53,73,58,69,72,72,68,70,55,54,61,69,57,78,68,67,78,74,60,45,67,69,70,41,49,44,7,14,15,10,9,1
71550,76,2,0,69,78,76,69,73,75,69,68,60,72,79,82,79,74,69,79,90,77,70,72,54,44,80,69,74,28,32,33,6,8,8,8,9,1
277347,65,1,1,57,35,54,67,39,60,46,60,60,65,72,66,77,68,77,56,61,76,33,50,54,61,58,66,60,41,61,45,7,12,11,10,6,1
568921,66,2,1,69,63,45,66,54,74,64,48,61,70,76,75,70,50,69,66,42,62,65,56,46,19,53,64,46,31,30,31,13,7,11,11,11,1
276261,70,1,2,37,31,68,62,42,52,33,41,57,58,61,66,63,63,59,71,75,58,73,45,73,62,41,45,62,65,66,64,11,13,6,16,8,1
22130,64,1,1,59,37,48,52,32,58,53,47,47,60,69,72,66,57,56,51,53,63,62,39,61,61,51,52,36,62,61,65,13,14,7,5,13,1
40959,71,1,1,13,13,11,31,16,12,11,13,33,21,44,40,52,75,57,21,77,31,65,16,35,23,14,48,17,11,17,17,71,67,71,68,75,1
30788,78,1,1,78,71,63,83,68,76,84,85,85,83,66,61,70,75,73,83,64,68,69,82,63,63,77,84,79,60,62,52,14,9,15,6,12,1
186592,73,2,1,66,68,59,68,68,78,72,47,62,74,83,81,82,75,76,72,75,70,56,65,55,22,70,67,59,24,27,25,13,13,8,8,10,1
20276,84,2,1,80,85,68,83,73,84,80,84,78,84,84,85,72,83,59,94,72,84,90,90,84,55,83,80,78,33,41,28,6,10,7,11,12,1
94571,67,1,1,40,70,68,66,60,65,54,53,50,66,59,59,71,73,68,64,64,51,64,63,31,37,73,66,68,21,32,29,15,14,13,6,12,1
50048,74,2,1,72,79,62,74,67,74,72,75,69,77,67,69,77,77,76,75,67,74,79,74,68,48,77,78,74,35,40,33,10,10,7,9,15,1
24099,65,0,1,41,45,57,64,38,44,51,55,61,57,30,31,25,70,54,64,32,56,87,42,75,76,48,59,47,52,77,53,15,12,9,11,12,1
30793,71,2,1,79,43,67,75,43,69,76,69,76,66,67,73,76,72,76,76,63,63,73,73,77,71,67,71,60,72,74,71,15,8,15,14,13,1
25160,64,1,1,56,56,22,62,56,68,59,57,59,66,72,70,77,61,88,60,65,43,31,61,35,32,61,67,47,21,25,24,13,11,8,7,14,1
193322,79,2,1,55,77,81,59,68,76,65,67,47,74,76,81,64,72,53,84,65,80,82,79,78,29,75,58,61,25,37,22,7,10,12,7,8,1
92507,61,1,1,48,46,70,65,45,58,32,52,62,59,51,41,40,60,42,65,57,64,75,57,74,56,34,41,53,61,62,59,7,16,11,9,13,1
174472,78,2,2,70,78,74,71,82,84,84,76,65,82,86,77,91,85,77,75,68,67,55,77,63,36,82,72,74,20,21,18,12,16,9,12,13,1
37434,67,0,2,40,35,67,60,27,49,26,43,64,58,50,46,55,60,62,48,66,33,75,43,78,70,34,47,42,66,67,65,11,11,14,11,15,1
161015,80,1,0,78,73,43,76,64,82,77,66,67,83,81,79,85,75,82,57,41,73,52,73,48,26,76,72,68,35,33,31,15,5,14,13,7,1
261787,74,1,1,14,23,14,16,15,19,15,12,29,12,45,34,59,68,55,22,58,42,82,16,37,23,16,40,25,15,16,12,74,84,62,73,71,1
570834,70,1,2,47,23,63,57,30,47,35,30,46,58,53,67,59,64,52,45,65,64,79,23,65,61,38,36,45,60,73,72,14,12,6,7,11,1
17361,56,1,1,48,33,63,63,39,57,53,52,60,63,62,53,61,70,55,57,60,61,70,52,66,56,25,52,26,55,59,54,7,7,10,11,8,1
24000,60,1,1,25,25,25,28,25,25,25,25,20,20,34,36,48,65,50,28,64,30,65,25,32,25,25,25,23,25,25,25,59,61,78,60,56,1
17749,67,1,0,66,61,55,69,32,67,69,66,65,68,65,66,82,69,62,70,63,70,70,61,69,52,63,71,63,48,52,47,9,16,12,12,9,1
23023,65,1,2,58,55,62,65,51,54,44,43,63,62,54,41,54,60,45,64,65,64,86,61,80,63,41,62,52,62,64,63,9,15,7,14,6,1
32681,63,1,2,60,52,56,66,35,63,52,58,64,65,75,68,72,62,71,64,83,74,56,54,91,62,56,61,53,58,59,61,11,8,14,10,15,1
35554,65,0,1,27,28,69,52,28,35,25,32,52,48,49,46,40,63,56,47,62,57,83,25,79,61,31,38,35,67,63,54,8,6,10,9,6,1
33615,63,0,1,78,58,66,68,61,60,83,75,72,69,29,29,45,67,64,86,75,34,70,68,64,69,47,70,82,68,68,64,11,12,6,7,11,1
210842,68,1,2,54,51,54,67,56,62,64,67,62,64,75,72,74,62,76,69,72,74,66,64,57,53,55,66,43,44,55,47,9,7,16,8,9,1
32871,62,0,2,61,11,65,67,11,57,47,52,62,62,57,58,70,63,61,58,56,66,72,41,68,58,44,53,57,60,62,53,9,9,14,5,7,1
25958,64,1,1,47,65,42,50,47.82044982,65,51.88830089,36,43,61,68,70,64.17766018,58,63.71857872,62,66.3956719,66,68,57,42,49,48,56.28378378,57,31,26,48.06851257,13,20,43,20,20,1
213470,79,2,1,79,76,48,67,75,82,86,77,75,81,77,76,84,69,78,83,65,78,66,82,64,44,74,71,66,46,59,56,14,8,13,7,11,1
5233,74,1,1,33,21,59,54,24,36,15,34,52,58,56,57,54,58,63,51,57,61,70,38,67,61,28,52,43,63,70,64,10,10,14,15,5,1
26434,78,1,1,78,71,46,81,72,81,79,75,74,82,78,77,77,75,79,75,75,69,59,76,52,54,73,78,70,36,62,54,14,7,10,12,8,1
369788,76,1,1,45,39,62,68,29,59,34,32,64,66,78,79,44,70,57,55,72,71,77,38,70,70,42,52,43,69,70,65,6,7,11,14,14,1
192323,68,2,2,57,45,58,63,44,61,51,56,61,63,81,79,68,65,75,65,78,67,78,56,73,65,46,58,52,65,62,63,8,7,10,5,5,1
543358,80,1,1,47,54,67,76,53,70,50,42,72,75,71,69,69,70,75,74,60,76,75,62,83,72,62,69,51,68,73,66,10,13,16,7,15,1
33684,70,1,1,39,49,72,54,47.82044982,48,51.88830089,49,55,56,72,69,64.17766018,68,63.71857872,86,66.3956719,77,75,66,77,66,65,56.28378378,62,60,69,48.06851257,19,22,55,22,21,1
42200,77,1,1,31,31,65,56,26,40,35,34,38,58,70,77,64,74,73,51,72,67,74,30,61,69,33,52,38,75,72,63,8,14,12,15,8,1
165528,69,1,1,9,11,9,21,9,10,17,7,16,13,33,37,39,53,45,32,43,62,78,8,12,22,17,11,11,8,12,11,55,56,52,47,61,1
282015,65,1,1,35,64,61,48,51,59,45,35,41,58,64,68,59,55,69,60,52,50,70,58,32,16,55,51,57,21,20,18,11,12,8,7,14,1
173448,73,1,1,56,44,49,59,58,66,58,60,53,64,82,80,90,58,86,57,84,62,33,47,46,30,55,58,51,26,27,25,11,11,5,15,15,1
5016,65,2,1,64,25,44,57,30,58,35,29,62,65,76,76,75,63,67,49,59,76,63,49,81,53,46,59,39,65,67,68,13,8,13,7,9,1
46265,78,1,0,74,62,54,72,56,81,61,56,66,77,81,84,82,68,78,63,70,72,70,54,56,32,60,75,70,24,23,22,13,11,8,8,7,1
32587,62,1,1,61,34,66,56,34,40,44,30,55,57,61,48,31,53,46,47,74,51,72,25,71,54,27,54,33,55,61,63,5,11,14,8,6,1
189922,74,2,1,59,74,76,51,70,69,60,59,40,67,72,80,63,75,46,79,73,81,82,73,71,17,77,65,64,14,32,14,9,11,12,8,11,1
300977,74,1,1,59,27,62,68,37,59,40,41,64,64,78,74,74,69,64,67,84,77,71,42,72,70,65,64,46,65,68,66,12,11,10,13,15,1
21726,74,2,1,67,44,40,68,53,78,59,57,66,76,87,84,91,68,82,57,83,76,43,52,60,48,68,62,54,38,41,39,9,6,16,13,10,1
38417,61,2,1,53,22,46,55,34,58,35,44,47,57,71,69,73,62,79,57,75,62,67,39,68,60,57,53,51,63,60,64,12,13,7,6,16,1
25465,63,0,1,36,27,65,56,23,31,37,34,60,56,36,30,30,50,49,58,55,54,78,31,83,63,39,38,42,59,62,58,5,9,11,10,11,1
362115,76,2,1,66,35,60,64,50,66,68,55,60,68,74,79,73,68,70,65,55,80,64,56,74,66,60,50,49,60,68,68,15,7,6,10,9,1
139634,61,1,1,32,41,64,62,40,53,46,36,56,61,57,73,55,56,49,65,69,77,80,52,66,51,48,40,53,50,63,37,8,10,9,8,6,1
23284,64,1,1,26,44,63,47,35,41,30,27,49,47,51,53,57,54,44,38,62,64,80,29,70,65,31,35,24,61,67,66,9,6,14,6,9,1
40677,67,1,1,70,31,62,67,47,58,63,25,69,66,76,75,73,67,75,54,67,78,74,17,77,35,15,63,58,53,56,64,13,9,10,7,5,1
58351,79,2,1,82,64,44,75,53,87,84,64,60,78,92,85,94,81,93,80,73,68,38,77,42,41,81,76,56,32,34,40,6,6,11,8,7,1
40962,70,1,1,74,67,58,78,69,71,71,65,74,72,73,74,74,69,70,73,81,68,67,70,61,64,64,73,78,59,58,50,6,5,7,6,6,1
94289,67,2,0,62,53,49,62,60,72,65,61,52,68,91,92,84,62,80,70,67,72,53,62,41,31,57,59,54,27,26,17,14,7,7,10,11,1
190451,77,2,1,42,76,61,58,68,72,59,61,39,68,81,82,84,69,78,79,90,82,84,58,73,38,83,61,68,16,19,18,11,9,8,8,7,1
179410,77,1,2,58,47,67,78,31,73,33,43,73,77,74,70,75,79,80,80,76,85,71,66,80,83,67,71,54,76,78,77,8,6,8,12,13,1
355874,69,1,2,48,38,69,70,43,59,49,40,66,60,53,55,40,63,49,77,55,86,88,49,87,66,50,56,53,63,69,67,15,9,11,6,15,1
179402,74,2,1,53,73,78,65,64,69,50,49,54,73,75,76,73,69,65,73,91,64,71,66,67,30,71,58,63,22,21,20,8,13,16,10,13,1
